"iter","stock","param","value"
4,8,"alpha",4.75326830118673
4,9,"alpha",6.44565549953577
4,10,"alpha",2.29094345685479
4,11,"alpha",1.9733691763558
4,12,"alpha",2.7036145980919
4,1,"beta",7.52789370030989e-05
4,2,"beta",7.55426462752604e-05
4,3,"beta",6.94904544069385e-05
4,4,"beta",0.000488626293976578
4,5,"beta",0.00112280316817187
4,6,"beta",0.000392955970024737
4,7,"beta",0.000577773622256596
4,8,"beta",0.000238931375172841
4,9,"beta",0.000439658662047292
4,10,"beta",0.00107973093353934
4,11,"beta",8.90979816551941e-05
4,12,"beta",0.00170527895283115
4,1,"U_msy",0.484167026
4,2,"U_msy",0.429110704
4,3,"U_msy",0.44168036
4,4,"U_msy",0.315678988
4,5,"U_msy",0.602743542
4,6,"U_msy",0.339262714
4,7,"U_msy",0.443838863
4,8,"U_msy",0.612023063
4,9,"U_msy",0.690525797
4,10,"U_msy",0.368812078
4,11,"U_msy",0.309460386
4,12,"U_msy",0.430896556
4,1,"S_msy",6431.640048
4,2,"S_msy",5680.376915
4,3,"S_msy",6355.986067
4,4,"S_msy",646.0540333
4,5,"S_msy",536.8203075
4,6,"S_msy",863.3606304
4,7,"S_msy",768.1881725
4,8,"S_msy",2561.501446
4,9,"S_msy",1570.595229
4,10,"S_msy",341.577764
4,11,"S_msy",3473.259217
4,12,"S_msy",252.6839115
4,NA,"S_obj",44314.4689985802
4,NA,"U_obj",0.31
4,NA,"U_MSY",0.44
4,NA,"S_MSY",30260.9505896407
5,1,"alpha",2.39200567227081
5,2,"alpha",6.35213898255569
5,3,"alpha",6.37192268999706
5,4,"alpha",2.97534662630373
5,5,"alpha",4.70063853007931
5,6,"alpha",3.30546743682583
5,7,"alpha",3.27209499627072
5,8,"alpha",4.64313869669169
5,9,"alpha",5.13690684798701
5,10,"alpha",2.67968760716344
5,11,"alpha",3.37216678017147
5,12,"alpha",2.47981618087045
5,1,"beta",0.000367975470330434
5,2,"beta",0.000255880352564097
5,3,"beta",0.000317316327038522
5,4,"beta",3.18836179984764e-05
5,5,"beta",7.90684677206888e-05
5,6,"beta",8.59254747652622e-05
5,7,"beta",0.000379735108625699
5,8,"beta",0.000824720744746264
5,9,"beta",0.000181053773717623
5,10,"beta",5.04826448332957e-05
5,11,"beta",0.000696390592730443
5,12,"beta",6.46533697467766e-05
5,1,"U_msy",0.385380426
5,2,"U_msy",0.687057093
5,3,"U_msy",0.687797618
5,4,"U_msy",0.464955391
5,5,"U_msy",0.608901788
5,6,"U_msy",0.500809801
5,7,"U_msy",0.497423346
5,8,"U_msy",0.605430528
5,9,"U_msy",0.633283878
5,10,"U_msy",0.427666612
5,11,"U_msy",0.507432245
5,12,"U_msy",0.399009044
5,1,"S_msy",1047.299228
5,2,"S_msy",2685.071699
5,3,"S_msy",2167.54563
5,4,"S_msy",14582.89304
5,5,"S_msy",7700.943316
5,6,"S_msy",5828.420528
5,7,"S_msy",1309.921929
5,8,"S_msy",734.1036731
5,9,"S_msy",3497.766796
5,10,"S_msy",8471.557174
5,11,"S_msy",728.6603959
5,12,"S_msy",6171.51195
5,NA,"S_obj",77340.0792951605
5,NA,"U_obj",0.39
5,NA,"U_MSY",0.5
5,NA,"S_MSY",55166.7300633934
6,1,"alpha",8.81028307986211
6,2,"alpha",3.1464444334371
6,3,"alpha",2.2450333289989
6,4,"alpha",2.46539861303314
6,5,"alpha",8.7864212685977
6,6,"alpha",2.80756239789474
6,7,"alpha",4.86134562638668
6,8,"alpha",2.98832378075437
6,9,"alpha",3.0922298034055
6,10,"alpha",3.00172182861795
6,11,"alpha",2.57980253441868
6,12,"alpha",7.41954535265839
6,1,"beta",0.000351465481399517
6,2,"beta",0.00052583341197825
6,3,"beta",7.05453685254732e-05
6,4,"beta",0.00108936006249007
6,5,"beta",0.000331869582506091
6,6,"beta",0.00121760441563216
6,7,"beta",0.000202701249273681
6,8,"beta",0.000530463180666517
6,9,"beta",4.36489759529994e-05
6,10,"beta",0.000225534477665232
6,11,"beta",0.000121756927985524
6,12,"beta",0.000300408005006141
6,1,"U_msy",0.75782498
6,2,"U_msy",0.484212549
6,3,"U_msy",0.360949137
6,4,"U_msy",0.396817699
6,5,"U_msy",0.757295767
6,6,"U_msy",0.444474988
6,7,"U_msy",0.618270981
6,8,"U_msy",0.46647092
6,9,"U_msy",0.47827596
6,10,"U_msy",0.468025793
6,11,"U_msy",0.413732962
6,12,"U_msy",0.722431229
6,1,"S_msy",2156.186084
6,2,"S_msy",920.847816
6,3,"S_msy",5116.553284
6,4,"S_msy",364.2667954
6,5,"S_msy",2281.907734
6,6,"S_msy",365.040552
6,7,"S_msy",3050.15871
6,8,"S_msy",879.3653113
6,9,"S_msy",10957.32373
6,10,"S_msy",2075.185124
6,11,"S_msy",3398.023988
6,12,"S_msy",2404.833483
6,NA,"S_obj",48821.9867871863
6,NA,"U_obj",0.39
6,NA,"U_MSY",0.5
6,NA,"S_MSY",35025.8939655391
7,1,"alpha",3.4982591548145
7,2,"alpha",1.96307729942811
7,3,"alpha",3.7281891962197
7,4,"alpha",2.72546001790948
7,5,"alpha",2.8636086575379
7,6,"alpha",1.93980495600534
7,7,"alpha",3.99851158062855
7,8,"alpha",4.1600061438201
7,9,"alpha",5.59882988711979
7,10,"alpha",2.51733301901065
7,11,"alpha",2.18654813130956
7,12,"alpha",6.37445862545776
7,1,"beta",7.80465647325665e-05
7,2,"beta",0.000122279017113229
7,3,"beta",3.51065115011512e-05
7,4,"beta",0.00153556986644721
7,5,"beta",7.1245477584941e-05
7,6,"beta",0.000433876751716521
7,7,"beta",0.000292225401074976
7,8,"beta",7.38512938342336e-05
7,9,"beta",0.000590035160655339
7,10,"beta",5.40470522918961e-05
7,11,"beta",0.000152731308110378
7,12,"beta",0.00029497486916904
7,1,"U_msy",0.519447229
7,2,"U_msy",0.307322515
7,3,"U_msy",0.539808996
7,4,"U_msy",0.4338106
7,5,"U_msy",0.451505171
7,6,"U_msy",0.302432062
7,7,"U_msy",0.561508145
7,8,"U_msy",0.573462219
7,9,"U_msy",0.65585767
7,10,"U_msy",0.404629178
7,11,"U_msy",0.350606963
7,12,"U_msy",0.687892278
7,1,"S_msy",6655.60657
7,2,"S_msy",2513.289052
7,3,"S_msy",15376.32117
7,4,"S_msy",282.5078881
7,5,"S_msy",6337.316926
7,6,"S_msy",697.0460178
7,7,"S_msy",1921.48986
7,8,"S_msy",7765.093734
7,9,"S_msy",1111.556927
7,10,"S_msy",7486.609553
7,11,"S_msy",2295.580175
7,12,"S_msy",2332.036895
7,NA,"S_obj",90933.9916668688
7,NA,"U_obj",0.3
7,NA,"U_MSY",0.5
7,NA,"S_MSY",52945.295087892
8,1,"alpha",3.01183672539921
8,2,"alpha",2.65669066444273
8,3,"alpha",7.39726052886951
8,4,"alpha",4.89147543727237
8,5,"alpha",4.5042778276579
8,6,"alpha",2.46259858658547
8,7,"alpha",3.55982731919416
8,8,"alpha",7.25364339203084
8,9,"alpha",2.74316608880473
8,10,"alpha",2.37107924764217
8,11,"alpha",3.30793052073374
8,12,"alpha",2.30636203536463
8,1,"beta",0.000670386057437684
8,2,"beta",0.000400239610061509
8,3,"beta",0.000103279776787408
8,4,"beta",8.68707456373884e-05
8,5,"beta",0.00263379739809007
8,6,"beta",0.000290334772771714
8,7,"beta",5.76872143159177e-05
8,8,"beta",0.000108120718175837
8,9,"beta",0.00156756612766944
8,10,"beta",0.000450962571808004
8,11,"beta",7.89750445094261e-05
8,12,"beta",0.000300444800575499
8,1,"U_msy",0.469193108
8,2,"U_msy",0.424523811
8,3,"U_msy",0.721777088
8,4,"U_msy",0.619975205
8,5,"U_msy",0.596772705
8,6,"U_msy",0.396390054
8,7,"U_msy",0.525087447
8,8,"U_msy",0.717483953
8,9,"U_msy",0.436148464
8,10,"U_msy",0.382029948
8,11,"U_msy",0.501057784
8,12,"U_msy",0.371404343
8,1,"S_msy",699.8849436
8,2,"S_msy",1060.674157
8,3,"S_msy",6988.561657
8,4,"S_msy",7136.754732
8,5,"S_msy",226.5826162
8,6,"S_msy",1365.286184
8,7,"S_msy",9102.319348
8,8,"S_msy",6635.952527
8,9,"S_msy",278.2328964
8,10,"S_msy",847.1433593
8,11,"S_msy",6344.507776
8,12,"S_msy",1236.181629
8,NA,"S_obj",70652.0986073744
8,NA,"U_obj",0.38
8,NA,"U_MSY",0.59
8,NA,"S_MSY",40116.2362717698
9,1,"alpha",3.48113487105432
9,2,"alpha",2.65115427226654
9,3,"alpha",3.6399051080623
9,4,"alpha",3.16447784626226
9,5,"alpha",7.06002016347526
9,6,"alpha",8.43018863156361
9,7,"alpha",2.30982355553762
9,8,"alpha",2.3856390686907
9,9,"alpha",2.43447251474365
9,10,"alpha",8.94227037347581
9,11,"alpha",3.54730988832245
9,12,"alpha",5.68869723672564
9,1,"beta",9.25722482693579e-05
9,2,"beta",0.000519442590609392
9,3,"beta",9.12049579394528e-05
9,4,"beta",6.63902851685915e-05
9,5,"beta",0.000315955143992797
9,6,"beta",0.000294785083259309
9,7,"beta",0.000387608808375663
9,8,"beta",0.000140599247797911
9,9,"beta",6.76860350658519e-05
9,10,"beta",0.000331249756731479
9,11,"beta",8.75823615357538e-05
9,12,"beta",0.000391356870476235
9,1,"U_msy",0.517852714
9,2,"U_msy",0.423761492
9,3,"U_msy",0.532213764
9,4,"U_msy",0.486154813
9,5,"U_msy",0.711474858
9,6,"U_msy",0.749103675
9,7,"U_msy",0.371983037
9,8,"U_msy",0.384365388
9,9,"U_msy",0.392056605
9,10,"U_msy",0.760710085
9,11,"U_msy",0.523952306
9,12,"U_msy",0.659916668
9,1,"S_msy",5594.038426
9,2,"S_msy",815.8004362
9,3,"S_msy",5835.360007
9,4,"S_msy",7322.679994
9,5,"S_msy",2251.82236
9,6,"S_msy",2541.185825
9,7,"S_msy",959.6867485
9,8,"S_msy",2733.765607
9,9,"S_msy",5792.282036
9,10,"S_msy",2296.484962
9,11,"S_msy",5982.395277
9,12,"S_msy",1686.227374
9,NA,"S_obj",65808.9376299524
9,NA,"U_obj",0.38
9,NA,"U_MSY",0.51
9,NA,"S_MSY",45390.7529957163
10,1,"alpha",2.22501820432922
10,2,"alpha",3.68584671611007
10,3,"alpha",7.14112486839969
10,4,"alpha",2.32832767380635
10,5,"alpha",3.30846072494358
10,6,"alpha",6.62912135760902
10,7,"alpha",5.11067529189088
10,8,"alpha",2.2234171615636
10,9,"alpha",4.31076674497073
10,10,"alpha",3.33923473510617
10,11,"alpha",3.77079455890891
10,12,"alpha",4.60820210842269
10,1,"beta",0.00035543737461037
10,2,"beta",0.00253252641915656
10,3,"beta",0.000323452121910669
10,4,"beta",0.000683339198681315
10,5,"beta",0.00187925051143402
10,6,"beta",0.000103370799139485
10,7,"beta",5.17062475046224e-05
10,8,"beta",0.000241954607678915
10,9,"beta",4.98681820035492e-05
10,10,"beta",0.000156501118246616
10,11,"beta",8.72317065173202e-05
10,12,"beta",5.99515563867804e-05
10,1,"U_msy",0.357451742
10,2,"U_msy",0.536199499
10,3,"U_msy",0.71402376
10,4,"U_msy",0.3750564
10,5,"U_msy",0.50111113
10,6,"U_msy",0.697104582
10,7,"U_msy",0.631908316
10,8,"U_msy",0.357170117
10,9,"U_msy",0.584013446
10,10,"U_msy",0.50418641
10,11,"U_msy",0.543380625
10,12,"U_msy",0.603289443
10,1,"S_msy",1005.667292
10,2,"S_msy",211.7251354
10,3,"S_msy",2207.509896
10,4,"S_msy",548.8583133
10,5,"S_msy",266.6547791
10,6,"S_msy",6743.728285
10,7,"S_msy",12221.12117
10,8,"S_msy",1476.186465
10,9,"S_msy",11711.14371
10,10,"S_msy",3221.615383
10,11,"S_msy",6229.164219
10,12,"S_msy",10062.94881
10,NA,"S_obj",100203.325838058
10,NA,"U_obj",0.35
10,NA,"U_MSY",0.61
10,NA,"S_MSY",52278.7585498236
