Umsy_1,Umsy_2,Umsy_3,Umsy_4,Umsy_5,Umsy_6,Umsy_7,Umsy_8,Umsy_9,Umsy_10,Umsy_11,Umsy_12,Umsy_13,Smsy_1,Smsy_2,Smsy_3,Smsy_4,Smsy_5,Smsy_6,Smsy_7,Smsy_8,Smsy_9,Smsy_10,Smsy_11,Smsy_12,Smsy_13
0.744615201,0.475452856,0.521947476,0.329795075,0.76730779,0.599093136,0.548296475,0.597158013,0.789647738,0.602346828,0.476735425,0.642463919,0.480600935,5348.917264,3593.399424,9088.09042,967.4527504,2015.471096,4906.288058,6555.86426,440.1252882,2349.667109,1791.765123,288.1377964,952.2141898,844.5196261
0.770211336,0.48733884,0.526540758,0.318863279,0.784849649,0.628496096,0.650306848,0.716567334,0.756752197,0.657326615,0.393440496,0.652287943,0.55146806,5881.210714,3604.222686,9907.153669,1429.382756,2078.775021,5015.87569,6156.679203,514.5735119,2277.368072,1624.551129,305.7299582,893.4258405,981.5132296
0.754059653,0.457883651,0.58140467,0.303205303,0.71135411,0.450409149,0.629840772,0.651664857,0.715151352,0.569010784,0.408424074,0.495936216,0.46806716,6048.427259,4388.857354,10661.48514,2123.685707,2417.012841,6447.609536,6330.713998,519.9280341,2361.132067,1937.008739,335.127378,1134.961024,1288.625176
0.739585154,0.425212827,0.615853616,0.307363099,0.67653571,0.497301541,0.532972751,0.71772135,0.740880151,0.588678377,0.489897817,0.667692947,0.458400712,6268.200224,5120.331147,9684.278709,2301.305913,2669.833189,8424.744407,7352.923732,634.8519811,2324.444665,1922.899864,384.2006115,999.1673472,1297.753093
0.752511721,0.511518199,0.754966109,0.299250558,0.763106209,0.536025315,0.505837512,0.584844419,0.811972113,0.555148555,0.373469466,0.749280795,0.510665405,6537.09346,4573.908536,10260.86112,2284.132727,2314.620123,5802.615697,6880.143877,628.9490909,2150.213376,1624.034759,457.2602385,815.2236009,1185.779667
0.799917901,0.516464038,0.719975184,0.393140284,0.887592617,0.532047141,0.520011704,0.657976146,0.737306285,0.642032611,0.424623599,0.710611992,0.475066634,6591.609803,3766.155387,9758.558408,1790.634381,2123.594256,8200.983824,8985.179052,505.4609711,2451.448022,1779.530844,298.1686286,964.3168423,1205.302584
0.785689587,0.520190834,0.623623928,0.275114776,0.777384322,0.646629614,0.663482371,0.608972274,0.778089647,0.577734948,0.422281172,0.698869706,0.483872535,7202.107128,4376.717486,10059.95394,1987.553477,2408.741551,5925.517829,7745.423462,649.0022558,2262.39504,1872.506325,452.0880654,1109.582634,1099.67455
0.722947086,0.549509965,0.613293897,0.309575644,0.805176936,0.479186038,0.498984289,0.625195793,0.749092718,0.478536334,0.497691962,0.723675982,0.466171562,7774.392306,4139.677694,9875.901009,1839.501509,2204.331018,5334.85763,8964.817015,555.0054222,2635.197168,2392.829104,316.7217449,1000.237468,1360.009546
0.682141414,0.613653961,0.672727445,0.289059246,0.817403534,0.57588484,0.516545378,0.538038698,0.805805318,0.562125802,0.455908382,0.722748638,0.579819165,7495.193677,3045.090319,11430.68303,1641.423422,2860.307565,5304.915447,6493.044329,567.3764776,2148.77506,1618.083228,274.2820915,820.1380161,869.5034337
0.67970354,0.50418641,0.603971849,0.280674937,0.799374339,0.510234954,0.517382012,0.581660858,0.742926667,0.543778697,0.459141509,0.669875148,0.457505094,7463.374749,3221.615383,10764.07875,2386.779663,2804.222905,6474.876437,6160.364931,557.7218002,2223.955611,1610.020991,282.4375583,833.7750765,907.1095212
0.737025612,0.505916407,0.712331964,0.368117745,0.816873798,0.524406038,0.581866475,0.765380973,0.773448959,0.592759747,0.474909503,0.712030151,0.521374964,7590.043794,3993.890213,13680.46584,2874.879123,2901.977533,6932.577222,5932.343673,612.6603983,2160.503939,1489.926437,314.8020984,767.8580758,1064.524366
0.637839846,0.517988302,0.65765193,0.329162475,0.763843956,0.467442025,0.483223395,0.525775152,0.757840971,0.588921546,0.513804302,0.641524051,0.541195283,6756.205024,3311.720765,8926.695634,1514.589104,2245.811381,5704.125728,7585.886917,580.9944583,2485.803047,1628.30478,290.2601735,857.5537357,986.4986899
0.69653457,0.490708521,0.605349276,0.341669652,0.776295777,0.505009711,0.494691652,0.650396314,0.781995326,0.618743044,0.351671279,0.742569844,0.544673534,7203.801421,2895.245544,9609.781264,1420.134405,2248.75142,6140.78772,6893.424043,607.9817452,2205.896169,1512.797943,303.23058,782.3391583,748.5164231
0.69411162,0.565171327,0.598592011,0.301108912,0.793315137,0.611623436,0.573462219,0.565505371,0.825346634,0.691995685,0.458130847,0.710773114,0.546703283,7475.909139,2849.018673,9863.658723,1943.901142,2326.0107,6583.362648,7765.093734,611.0112503,2059.854701,1628.011744,299.9248174,821.9582617,863.2607753
0.716887471,0.592618781,0.560862583,0.363992628,0.791159628,0.535132131,0.552806497,0.671589254,0.834396371,0.615852366,0.561406287,0.783870133,0.515880257,7243.630738,3386.077815,9875.672634,2320.350093,2218.664246,6340.887072,7864.59022,620.41859,2221.363939,1805.605594,284.9365859,779.5150589,1069.154766
0.742449967,0.611369388,0.544716942,0.323914321,0.771930113,0.614554913,0.613382657,0.55523827,0.801711123,0.607187731,0.473040648,0.754754904,0.514401603,7212.671826,2408.429247,11476.38033,1883.220716,2358.538949,6261.546086,7628.537347,631.9310086,2311.851087,1774.818752,309.3158508,840.5666736,848.4536214
0.718721695,0.553525841,0.575295471,0.287553616,0.805917799,0.527100322,0.421699062,0.562644157,0.826414693,0.606431921,0.497288286,0.737194171,0.530828,7627.788466,2895.462694,11942.6251,2042.761952,2358.068448,6120.409089,7076.025286,617.8583816,2111.843815,1740.3755,318.2845109,906.2022316,686.7715171
0.745457232,0.559567241,0.53688685,0.275758893,0.780399728,0.535477597,0.540590346,0.608244136,0.780477035,0.669798852,0.387622612,0.760187424,0.582189845,7592.002953,2549.812776,10975.46867,1544.1006,2205.911929,5544.553269,6940.226632,578.7540354,2205.543751,1755.17372,230.5459558,857.0172432,718.1494021
0.775164365,0.538242074,0.529693962,0.264053994,0.851775082,0.612903416,0.558557206,0.506820965,0.770956342,0.637827373,0.390826635,0.710689299,0.540909395,6923.337754,2856.747041,14263.15514,2256.931351,2618.673442,5792.364657,6410.701871,543.7649519,2234.031849,1607.290007,276.2489149,873.6347165,770.9532791
0.773310874,0.5718842,0.506237382,0.403585683,0.766056235,0.643272719,0.420846929,0.508463612,0.716636412,0.631659295,0.383854259,0.574575857,0.461254291,6260.518454,2325.554909,11673.38159,982.5801243,2468.891411,5069.948603,5687.585974,610.816274,2448.318214,1610.205622,295.8842705,1000.260286,648.1048026
0.76493752,0.523859991,0.540281031,0.425457135,0.783537899,0.542416173,0.435886539,0.638837213,0.714886569,0.551232491,0.359110792,0.679475291,0.426470286,6909.998469,2780.471406,11446.45673,1090.514632,2500.713095,5669.14609,6310.867759,585.280048,2558.948724,1480.882709,311.5498385,923.1212074,804.7399887
0.750236469,0.514601309,0.50704385,0.417045094,0.771490521,0.562331283,0.481089738,0.524828286,0.664817283,0.685391952,0.358567997,0.577391992,0.488414898,6619.803909,2170.905506,11099.06816,823.2583205,2296.831794,5764.919149,6180.60691,491.2162554,2545.607368,1440.269073,217.9023841,951.9618444,678.9449498
0.795214558,0.458321104,0.56728477,0.523339235,0.877506403,0.593032663,0.366512735,0.501342254,0.620103244,0.647705378,0.324178419,0.491912206,0.516761706,6836.345031,2795.660426,10172.81567,1034.020267,2203.910706,6691.331759,6729.5441,475.4586366,2814.131708,1618.161387,243.3712152,1102.855588,779.8371179
0.783353601,0.452066638,0.541796294,0.419444389,0.859627056,0.601912052,0.507527361,0.412794284,0.62855238,0.680830172,0.324607604,0.563224654,0.559862331,6635.2251,2610.570586,9518.382773,1037.435055,2065.801749,5699.898542,7449.049784,484.7518434,2854.550167,1852.724839,204.7065236,1000.81485,743.3282184
0.785802167,0.487338899,0.492314915,0.412948865,0.857934793,0.619411367,0.469112765,0.479838408,0.672511089,0.667805129,0.313453579,0.604491069,0.363200165,6661.915686,2166.059353,9573.510672,1052.34089,1977.471563,5299.505315,5937.506848,691.8057261,2449.787015,1616.997121,256.474549,974.0651024,747.7581795
0.782703473,0.482275224,0.562776733,0.32926973,0.833025606,0.630435366,0.343931551,0.555131821,0.717687192,0.560753109,0.307711598,0.616495687,0.382715546,6338.925108,2382.502634,9710.21591,1189.300134,2140.923526,4694.127331,4924.469241,640.8258662,2349.445421,1762.284125,262.9057197,990.3217428,679.0867511
0.801855215,0.516721095,0.637053596,0.445070358,0.795062486,0.589040467,0.397636891,0.502951132,0.729509331,0.643635088,0.441183525,0.66664555,0.470959385,5662.430845,2225.436524,8533.89589,988.3645171,2077.812201,6441.229837,5491.344646,607.2669275,2489.133223,1638.050461,242.4608218,936.2044091,612.6599608
0.663302581,0.566894864,0.605562794,0.448995316,0.847365548,0.558040481,0.340660306,0.357101719,0.684688295,0.647282913,0.397997457,0.580194405,0.547672022,6267.989428,2300.934265,11688.29205,912.64134,2245.772634,5574.498395,4660.674624,577.2084793,2463.90146,1524.622731,221.1445243,993.6420924,662.2234582
0.65393026,0.509525494,0.528578755,0.446532789,0.77168012,0.508636576,0.297639121,0.58800235,0.67834963,0.506859844,0.450497692,0.633532633,0.442974956,6999.128866,2062.736073,11092.03686,919.3348142,2050.282392,5831.213458,4640.360698,587.0273389,2499.660976,1847.528153,246.3337543,865.1240627,655.1595668
0.596519414,0.501091422,0.372469876,0.50183924,0.798683196,0.573112053,0.320189787,0.494847231,0.673003326,0.609088067,0.493987697,0.66128557,0.33776145,6526.969893,1958.198893,9779.626389,821.9604886,1958.364864,5261.497623,4677.341129,578.8423885,2329.578892,1694.769632,223.1471121,857.1759351,616.1518182
0.652294704,0.462910442,0.517504341,0.38261854,0.806639775,0.522114377,0.323529198,0.406064823,0.740517957,0.542940171,0.375220405,0.606373678,0.51813623,7056.941361,2341.413333,11325.92465,1140.768411,2070.574967,5978.558696,6032.847369,526.0366967,2492.687635,1932.064807,219.568983,991.5785888,685.3975676
0.74008016,0.457350768,0.487099638,0.350427717,0.823974436,0.586250774,0.445266,0.616863667,0.734019555,0.517665909,0.338904585,0.669153563,0.44984784,6330.780382,2218.257137,10273.65826,1409.267404,1851.236332,6055.366599,7065.225536,561.3593881,2480.565182,2230.038207,229.4397687,913.8419221,612.7350518
0.730290721,0.485378917,0.528822113,0.4788103,0.819198454,0.563824457,0.338843952,0.606109874,0.713787726,0.501184829,0.318497198,0.540006694,0.526600792,6391.663398,1940.507515,11205.17363,902.2086578,2141.63944,6455.790765,9948.447532,587.8721346,2826.827716,2701.059935,192.0634545,942.9097001,793.5047913
0.739848178,0.469249927,0.539682148,0.378330477,0.758466553,0.626841029,0.4904524,0.664693984,0.703458145,0.588754213,0.398525753,0.66214681,0.522377445,6195.729119,2235.542179,10340.40804,1216.065711,2002.815168,6828.272895,7989.729756,569.4858946,2358.726234,1963.645799,311.7911411,989.8332664,686.9046823
0.718154404,0.427334487,0.413539646,0.315087429,0.726954423,0.512834416,0.373960043,0.665158061,0.701072458,0.564561053,0.440426564,0.513152036,0.514467835,6532.813204,2483.876449,9496.653102,1215.608991,2078.459288,5556.788137,7077.646372,634.9939648,2377.380837,1826.658402,306.2598127,1057.580362,805.3029164
0.750208564,0.567302544,0.517253486,0.39934268,0.781081101,0.554048404,0.539533708,0.642261874,0.731715442,0.555400252,0.39973375,0.577773141,0.499917536,6912.342672,2912.699188,11602.25397,1142.957416,1959.25939,7168.59426,9358.967793,538.9045939,2583.201949,2131.522956,343.3505019,1106.609067,912.2934659
0.69355859,0.508296473,0.591615357,0.413646449,0.744681955,0.516170953,0.431840841,0.67225614,0.746357012,0.620591589,0.411765584,0.606744893,0.596818698,6352.790761,2785.103244,9500.938796,882.3955728,2248.537288,4908.998297,7082.214234,573.6319781,2566.996142,2146.033339,220.2520019,1102.349172,877.4915148
0.700820489,0.51010619,0.467645056,0.263023217,0.755586698,0.557290778,0.451569782,0.505501271,0.672831683,0.576566595,0.371736817,0.600052636,0.610892374,5697.331579,2665.994987,9609.502966,1970.345783,2394.579605,5148.867067,6149.1256,616.2602035,2351.542799,1726.849893,264.0857641,943.0976988,722.2707958
0.744958247,0.465074364,0.524664262,0.424923165,0.724720811,0.53028161,0.492087642,0.598643665,0.740522122,0.642671158,0.444772361,0.584517038,0.517110243,6652.842048,2834.976286,10266.94536,1071.534028,2347.549346,4981.337997,6793.599819,853.6398671,2464.994854,1895.917762,292.712134,1124.551607,680.6082241
0.730636029,0.50804569,0.457304181,0.316976337,0.677700724,0.573734048,0.55011366,0.58322604,0.74629778,0.619767658,0.426351168,0.604201306,0.551311573,6286.308524,2963.802898,9563.249178,1726.879012,2308.899228,5134.887208,6078.644325,748.5689799,2376.22929,1840.294624,298.7431221,995.5739976,607.0439345
0.755718872,0.440541872,0.575497735,0.33598999,0.723916096,0.614189732,0.547273746,0.498159552,0.646491322,0.691104884,0.46405779,0.559809085,0.44426627,7119.335121,2532.859018,9996.625124,992.6245023,2371.514788,5690.154306,5708.938426,676.3468216,2595.97476,1605.233118,310.9914831,980.1035416,636.4717857
0.691878766,0.505364551,0.469310919,0.337529521,0.771366598,0.494706597,0.392930902,0.532049537,0.73200223,0.658213007,0.439513281,0.567484878,0.520660769,6845.985787,2410.527929,9311.864146,1079.584486,2104.1388,5582.557755,6434.483579,618.2430243,2253.02877,1835.358519,253.6712977,1033.213452,719.7355998
0.683101145,0.41114468,0.591165956,0.31720543,0.688555807,0.457308645,0.331385131,0.368132066,0.632510195,0.58683442,0.36991056,0.519146019,0.396908474,6732.652064,2225.956771,9192.778464,673.5014599,2179.185134,5334.995324,4968.212046,402.3214997,2770.677907,1818.074345,197.2728673,863.9811795,623.8648668
0.687864658,0.447385882,0.586435245,0.398266577,0.776578533,0.52828649,0.366450239,0.562435166,0.643605556,0.579810202,0.460992296,0.551724148,0.407104794,6462.171225,2443.137846,9618.520053,689.6117275,2138.731214,5195.000152,4639.347213,583.2769598,2541.669166,1603.836218,263.9637723,1006.727195,563.1537879
0.733301746,0.454349289,0.658360724,0.329649347,0.804994782,0.491168804,0.448790694,0.328325078,0.741156845,0.678244781,0.347379158,0.622084342,0.509409037,6276.548483,2317.99443,9163.871232,727.8008615,2140.933104,6259.456716,5492.087517,515.4719387,2497.754055,1545.678034,274.4028975,910.400764,621.5830235
0.653280893,0.512595425,0.577326408,0.435751034,0.762955147,0.461882567,0.381635549,0.37480391,0.664848749,0.57546204,0.433321123,0.602246082,0.418472556,6289.097792,2581.820798,8557.680933,797.8600376,2173.170592,5541.706895,5166.490477,753.398351,2539.240529,1675.999934,257.2764629,959.4648273,659.0099047
0.681361482,0.531172572,0.382075932,0.350360288,0.741900182,0.515229738,0.509501449,0.472436663,0.624632761,0.596770886,0.365837876,0.606949348,0.435556232,6146.414875,3785.674101,9629.636565,1034.600056,2223.212325,6114.086143,6013.481036,780.3217523,2565.749398,1605.465432,396.8300667,1201.7116,823.9047321
0.733930092,0.522335242,0.496866924,0.398809415,0.739913512,0.538180366,0.474967253,0.454677858,0.672241292,0.510312065,0.339355323,0.541225936,0.394137766,5988.92954,2689.346848,10979.48594,902.6532142,2293.038682,5188.394785,4859.758732,550.0440888,2433.318562,1705.43311,295.468075,1079.272756,730.269379
0.692294395,0.511424346,0.56080115,0.382618309,0.8033395,0.511039671,0.48623774,0.478537706,0.629951206,0.552545932,0.361422214,0.586535965,0.417698651,6071.340313,2678.51664,9776.657398,1366.366042,2127.941014,5987.447242,6098.409769,679.0208095,2546.057727,1947.490124,310.0953435,1018.35886,801.2563119
0.677829751,0.584707295,0.763015048,0.365091239,0.84508419,0.448081218,0.373764473,0.309853545,0.736831963,0.526827069,0.363202416,0.583734739,0.409223539,6199.076019,2213.488052,8647.164457,983.0850459,2108.509996,7351.428619,5514.719702,437.9317106,2355.279814,1624.565699,279.4947953,946.677536,763.6000299
0.720334253,0.487848014,0.725709257,0.422763428,0.764763739,0.519815381,0.402524689,0.330525464,0.673158776,0.420847768,0.378516961,0.453958714,0.347684662,6304.380795,2505.098836,8797.012541,1255.556383,2122.996013,5468.801996,5879.525689,556.6397098,2498.65551,2077.019925,272.1495208,1427.594834,936.7328735
0.74582244,0.511248865,0.689278957,0.318005248,0.790284695,0.577147237,0.505878938,0.397708266,0.746129925,0.507884475,0.389046334,0.477109058,0.392919625,6773.906379,2435.034525,8814.046082,1146.635159,1892.539279,5754.703244,6041.952332,610.1455978,2452.572133,1873.393337,262.9491706,1303.962677,850.1862055
0.631582546,0.425242275,0.688056912,0.291343687,0.816951543,0.486530168,0.366551288,0.44776541,0.71402376,0.437573108,0.482017529,0.436177278,0.325434504,6661.736376,2400.911522,7997.944565,976.3011438,2019.557298,6141.701171,6642.91382,689.1323041,2207.509896,1912.838598,268.786315,1236.664096,661.7341424
0.651157502,0.461012916,0.688521644,0.30667449,0.806906142,0.499833745,0.395807418,0.466186751,0.745734909,0.517968734,0.340868918,0.467102483,0.376306632,7713.033662,2691.405156,8663.867539,971.6410261,1825.550392,6139.907766,8491.892356,673.9192436,2359.499546,1993.769289,273.4256998,1379.598373,1003.329337
0.635641312,0.417653795,0.658607818,0.351349574,0.797733664,0.550880499,0.460722998,0.5363615,0.672757342,0.591413894,0.319372475,0.493485715,0.345085205,6648.081896,2530.547038,8940.854393,1158.210302,1969.081573,5102.840839,6845.665656,686.7589511,2522.628617,1707.598494,257.1722137,1042.736447,802.8028845
0.630259561,0.450233192,0.651758674,0.328705289,0.814621579,0.549676115,0.38909783,0.424680203,0.729193076,0.625926376,0.355236553,0.431635943,0.363005804,6662.73832,2748.884411,9594.853141,1083.909466,1884.530501,4961.220311,6471.325072,634.6966878,2290.29962,1551.635306,276.3447372,1161.489792,764.3147963
0.72169771,0.387174876,0.622971253,0.329587015,0.778690134,0.644286445,0.440793383,0.493452471,0.763658719,0.686639496,0.365933562,0.436418079,0.399463707,6150.156291,2953.298548,10385.65209,1135.722662,2120.204537,4926.173666,6161.331825,606.3035387,2343.733094,1575.087108,268.1319822,1225.630082,942.453706
0.650255172,0.431773154,0.549257409,0.31218126,0.784901691,0.585525152,0.364095646,0.41735032,0.734661889,0.5816921,0.367846081,0.463803888,0.399497255,6928.561241,2917.796752,10098.77612,1161.061334,2002.847082,5198.032297,7631.000172,621.7498634,2403.4437,2120.187351,257.5604083,1204.596065,957.6938732
0.6645011,0.417043831,0.49416807,0.302041585,0.778621958,0.599165378,0.419593484,0.368875356,0.700071041,0.547490895,0.341764422,0.358983772,0.301415831,6919.759545,2421.60837,11274.954,824.9400133,2037.713457,5375.153731,5467.916516,557.8892466,2649.258569,2096.695809,248.9398966,1256.466028,936.0282671
0.615010836,0.453945577,0.542209007,0.392927787,0.754681814,0.553457504,0.410140324,0.438401411,0.741870298,0.586971513,0.429536152,0.382394846,0.372970388,7972.760797,2579.407519,10824.84033,1154.216818,1929.387034,6356.60841,7290.631644,842.0596174,2281.822736,1826.497246,296.1451942,1272.085568,825.9547381
0.691080815,0.393520423,0.573590444,0.386018812,0.740063523,0.63369126,0.514627255,0.470404523,0.758743275,0.579348113,0.355653512,0.3956896,0.356364338,6540.232952,3146.559054,10305.60871,1005.082718,2026.312066,5019.05249,5648.625163,667.6776978,2232.880618,1675.825196,289.2073304,1222.370726,732.4602351
0.687560785,0.428248392,0.526474499,0.292698089,0.775438191,0.547108154,0.419593433,0.469193108,0.728981935,0.620351917,0.448918008,0.39974163,0.408729877,6983.075996,2915.620543,11089.16088,1298.667858,2148.958155,6469.64003,6203.37044,699.8849436,2361.667549,1420.614342,297.001122,1117.472147,631.0806795
0.612024707,0.400657082,0.556145177,0.38475454,0.7857036,0.657198181,0.367010464,0.383677501,0.681407888,0.592465481,0.37101747,0.373056208,0.316844012,6583.597571,2945.811343,10497.66146,1009.62784,2131.402505,5356.168829,4711.982934,590.1442968,2534.35979,1586.081289,249.9717129,1194.740269,734.9801785
0.610971526,0.311425117,0.541059766,0.2950469,0.697356727,0.506191061,0.33763476,0.453449328,0.698081944,0.588145742,0.283206189,0.419775748,0.297200616,7740.065812,2766.993818,9697.145233,995.3531147,1937.210423,5531.274355,6481.320843,765.349281,2437.467153,1565.255558,307.9710062,1222.469655,818.3249099
0.741904509,0.414629311,0.57626071,0.381191571,0.759660339,0.610603805,0.523970159,0.459845605,0.714776745,0.636490918,0.305251753,0.501730214,0.312582462,7316.612375,2874.73584,12031.7346,1133.200421,2391.047237,5215.555514,7231.229488,653.1997454,2534.632834,1770.223851,253.1236607,1062.342683,1019.537656
0.724493716,0.328494039,0.512360158,0.294146645,0.818339789,0.55956769,0.395146901,0.411133505,0.721229203,0.713847325,0.331810817,0.469492963,0.321422906,7149.480438,3080.827224,13847.97705,1252.137338,2442.726974,6158.477037,7749.579833,518.4235532,2675.872865,1510.36242,213.6309753,1007.554157,874.0136464
0.632376652,0.315996028,0.554760491,0.381924986,0.739389305,0.582147473,0.410928753,0.367372113,0.634647963,0.610069345,0.324932367,0.320898267,0.291286815,8487.894846,4085.231995,10558.0835,1352.70845,2501.235041,6139.71647,9069.433254,535.1045364,2672.059253,1391.783701,249.2062822,1080.558369,865.4117477
0.655706544,0.363570386,0.574629477,0.516497373,0.741298003,0.6918595,0.473302351,0.352211182,0.703448765,0.741893724,0.320188974,0.393322588,0.359188979,7801.736475,3836.775995,14585.80744,868.5902911,2848.355044,5564.85479,7964.156476,573.3731269,2587.361025,1457.676242,224.6926289,1631.826699,935.712076
0.705100317,0.406230908,0.52650572,0.381928118,0.719590546,0.465054405,0.293723794,0.372830791,0.792805089,0.667660651,0.380185769,0.495808277,0.343546259,8253.279686,4216.430244,13018.81866,921.4568533,2171.936094,6751.398219,10963.21637,702.4092718,2143.477331,1536.378694,255.7620793,1316.049892,823.4618344
0.647826382,0.309460386,0.369629761,0.295323769,0.756797888,0.540118113,0.376101401,0.314147404,0.685456861,0.651329597,0.363695864,0.353864497,0.301478712,8813.23809,3473.259217,20438.57798,715.1885996,2508.321957,6068.874115,6666.533432,512.1723021,2581.595619,1553.480866,211.1385967,2239.578634,1273.549357
0.698670503,0.433517789,0.363662851,0.384819515,0.692329673,0.535570426,0.531399879,0.403987241,0.740834728,0.685131577,0.356100816,0.402321006,0.366615509,8206.779254,3509.507411,16433.68649,791.9942622,2377.409361,6654.575412,8887.374844,644.2065947,2432.961956,1403.479975,289.1320484,1937.598362,1003.161499
0.587498045,0.432806209,0.482971501,0.294231043,0.729852011,0.434582476,0.349508815,0.402596239,0.732514848,0.388420477,0.393379229,0.390795759,0.488260636,7450.478589,2868.88501,15182.1666,698.1363728,2193.810876,5222.580355,6310.56558,541.3061509,2345.814058,1624.705869,244.2076168,2061.327805,992.1459839
0.646804773,0.391440124,0.322124071,0.303600919,0.611235188,0.452236486,0.2848959,0.35660173,0.732034306,0.586853782,0.30998548,0.337693453,0.435364124,7036.128855,3140.013154,17858.33447,1000.06787,2248.276848,5392.191453,5074.87576,460.2349006,2414.275447,1672.859002,265.4539095,1466.496144,1048.257056
0.698072137,0.513378865,0.483563559,0.396490884,0.715297841,0.477425446,0.426796218,0.42158315,0.799547817,0.632328135,0.375758426,0.462174292,0.482819115,6708.329904,3318.24897,15918.37688,833.4831167,2645.787594,5273.597362,4864.804842,553.5484398,2564.748394,1537.629374,291.7741747,1404.283081,1062.286916
0.661514601,0.488449102,0.48388775,0.285799021,0.667378022,0.516002738,0.344381657,0.363785339,0.732823945,0.66208871,0.36082461,0.440461527,0.463931318,7461.111225,3150.776172,14866.23406,1237.508608,2871.225492,5990.818285,8514.689047,907.0630887,2560.980917,1747.087304,279.5957175,1219.117781,1075.179436
0.679557319,0.460590055,0.499908574,0.295130665,0.652495357,0.541737233,0.548010486,0.446234282,0.667707016,0.634116432,0.377095646,0.502470681,0.404383031,7457.054653,3233.849584,14409.35899,1059.432301,1975.364211,5385.970005,6202.436822,802.3714374,2791.680933,1635.285602,274.0126815,1020.901292,1064.257155
0.722813556,0.544435962,0.41663689,0.242371438,0.432330867,0.399321203,0.664105304,0.592751127,0.713822873,0.590191835,0.555153284,0.564384859,0.331894029,7798.730047,2802.403149,8956.48799,799.1592638,1951.316003,5936.792921,6595.744959,1061.704947,2900.549647,1465.435987,282.8427737,1098.02805,868.2530538
0.611344263,0.487081705,0.444677892,0.359131084,0.493735466,0.402581989,0.493604819,0.407937001,0.607250931,0.661505273,0.608285394,0.464446142,0.447132619,7157.566037,3057.994474,8264.096406,872.3356022,2330.360593,5076.563295,5883.754226,977.643946,2511.098424,1783.185304,308.6427947,1050.782707,822.8384164
0.571890195,0.433043164,0.615903764,0.288056892,0.653227558,0.302551618,0.428136412,0.383247061,0.650661459,0.613501078,0.403544147,0.446100972,0.535499038,7460.528177,2380.096855,11584.76652,1177.370375,3090.915937,8358.774137,6146.461848,668.6865767,2796.174573,1737.13509,234.9681745,1035.061673,959.9574718
0.548253226,0.419461051,0.670022949,0.369974143,0.70673547,0.399087576,0.376492977,0.386787696,0.58396797,0.497423346,0.363284994,0.504921315,0.396637143,7389.887207,2554.915501,9319.592852,685.5847864,2461.725503,5417.533839,4553.722945,752.6644686,2652.771334,1309.921929,273.4376818,1019.611908,666.7106064
0.594964344,0.524302722,0.581573875,0.343601626,0.692366501,0.398876683,0.526791671,0.460430788,0.67998547,0.622626946,0.562592581,0.537756638,0.467683328,7695.262982,2528.08873,11249.44908,823.8161755,2636.725068,6534.099207,5180.796817,665.0596343,2811.968885,1719.4934,223.3058383,1006.083788,822.1443943
0.616631892,0.461472377,0.587504796,0.324545942,0.758303414,0.467156131,0.483693111,0.471995696,0.678875578,0.453887978,0.420746551,0.420670644,0.336171959,7443.72394,2239.616202,9829.562175,693.7764998,2457.856086,6545.746228,6174.24159,764.1556099,2650.617629,1797.383207,253.7041826,1185.896806,842.3587333
0.617385631,0.494210358,0.546850189,0.288097325,0.775871321,0.39123609,0.47186804,0.456380197,0.681720879,0.553083706,0.397780044,0.604415951,0.371582182,7552.262176,2128.384565,9671.172177,760.844449,2523.62849,7984.860839,7813.183697,836.9071052,2724.862361,1780.348281,278.2864869,1002.89028,842.5737948
0.632248171,0.489994492,0.592326092,0.344584008,0.758222485,0.58274933,0.588785001,0.345432832,0.695811988,0.579224064,0.448643997,0.544429358,0.343024811,7395.606815,2767.798827,8759.011921,866.8651437,2209.490294,5551.922032,7046.739759,911.0826974,2573.316619,1841.522396,263.7684681,930.1290596,857.3206535
0.611697371,0.476344424,0.684033147,0.297600981,0.696987993,0.501909628,0.485131968,0.381104208,0.737080312,0.559885152,0.44509804,0.475188326,0.328765781,7530.92872,3032.090608,9829.008074,1098.046759,2427.93666,5773.342895,6212.596071,660.9606358,2448.253527,1509.067265,287.2933482,1229.25415,974.2782075
0.627160707,0.456037372,0.641542255,0.302171576,0.735747891,0.482828284,0.570927946,0.405912528,0.75552006,0.625268026,0.443225891,0.505698509,0.509725892,9260.46633,2616.216243,9914.174375,1075.22956,2317.421044,6548.647653,6370.739232,782.1733021,2412.90171,1334.484447,250.3034542,1120.60389,734.0963539
0.608414515,0.422794842,0.545024825,0.297807143,0.701785383,0.529863165,0.534814384,0.452036836,0.733291189,0.641361333,0.397362939,0.584387522,0.466193608,7959.949444,3122.991245,9615.84114,1841.779578,2480.238001,5649.538194,7599.092451,694.8409254,2264.047669,1756.715065,330.1583645,947.8132135,947.3684381
0.57680485,0.465787331,0.651874822,0.416625353,0.603369578,0.503838953,0.443167107,0.454291529,0.712793563,0.696783685,0.454164688,0.441709324,0.598427674,8068.835293,2537.5441,10903.73642,996.5006507,2420.155108,6644.491101,7597.338067,599.934867,2428.827338,1491.361964,261.6586904,1139.074189,710.4495711
