"iter","param","stock","method","mean","sd","50%","2.5%","97.5%","bgr"
1,"alpha",1,"lme",5.28765582124038,2.18338932243459,4.9374889227974,2.19670662284914,10.7571873129907,1.00019548728584
1,"alpha",2,"lme",5.8831574325237,2.20497150856565,5.51092015230267,2.63128306804885,11.2734951720962,1.00798665086874
1,"alpha",3,"lme",2.95039454185837,0.571641361894904,2.89316612271405,1.98863521088602,4.21279554903204,1.00028885151487
1,"alpha",4,"lme",9.42016627604846,4.42001018635334,8.43107747824644,3.83421588157743,20.868551229545,1.00437109268773
1,"alpha",5,"lme",6.3079638472555,1.62012393459948,6.11143930469983,3.71866521306187,10.1124833668571,1.00379891504047
1,"alpha",6,"lme",5.60649121187904,2.50733214703952,5.14828517769102,2.15161114276691,11.7817371313584,1.00316412573217
1,"alpha",7,"lme",9.72156649093233,4.1877344501327,8.8540582864757,4.21372362885563,20.2916097532052,1.00401963648032
1,"alpha",8,"lme",5.42988009046738,1.77339257934261,5.1726926779354,2.7481234098967,9.64120257243281,1.00618678458424
1,"alpha",9,"lme",8.84017544635219,2.79420399914494,8.41518382174112,4.70579988725539,15.3995624040036,1.00274838025772
1,"alpha",10,"lme",3.81182153644603,0.845833994758388,3.73430123444586,2.39084951661301,5.70743149868335,1.00283620836398
1,"alpha",11,"lme",7.67080802670277,3.02263097683023,7.12214812579781,3.47747828040764,15.1103077488731,1.00257786251593
1,"alpha",12,"lme",14.155373432569,6.07339205588978,12.9497272964353,6.15296045754142,29.5770161303432,1.0167390116189
1,"beta",1,"lme",8.95291530210696e-05,2.45785838107384e-05,8.92596897563619e-05,4.13416746184886e-05,0.000137837344098941,1.00167359780634
1,"beta",2,"lme",0.00103428331192181,0.000198174018239613,0.00103765577052776,0.000636893328866267,0.00142206634786239,1.00532427690527
1,"beta",3,"lme",0.000836169723540146,0.000125944080959216,0.000835414322233795,0.000591548252008916,0.00108736106903296,1.00021786278253
1,"beta",4,"lme",0.000349292076388854,5.99259612576389e-05,0.000347778982953156,0.000235227093978705,0.000469019551605735,1.0076146201725
1,"beta",5,"lme",0.000283926895187794,4.06499591346431e-05,0.00028351825880965,0.000204906658696404,0.000363824011100421,1.00307236873548
1,"beta",6,"lme",0.00340616844388467,0.000822923035681243,0.00340570268435222,0.00176703359074696,0.00500866815152937,1.00195438284423
1,"beta",7,"lme",0.000567749855202458,0.000101354179262265,0.000565403069536247,0.000374830746995784,0.000768359519842987,1.0014000559261
1,"beta",8,"lme",0.000278383697001556,5.35784058873068e-05,0.000277972154217501,0.000173450718126638,0.000381345224673878,1.00388603152599
1,"beta",9,"lme",3.02159099966804e-05,4.94414311588951e-06,3.01869612079965e-05,2.06345343409481e-05,3.99299305693623e-05,1.00012745418468
1,"beta",10,"lme",0.000582479408639913,9.78725485040051e-05,0.000583237278015825,0.000390583687383756,0.000773756494721636,1.00092262381837
1,"beta",11,"lme",0.000110214922841408,1.78266221404602e-05,0.000110184555455775,7.57028430862669e-05,0.000145322656891024,1.00155238731519
1,"beta",12,"lme",0.000291017450962629,3.6521746497686e-05,0.000290545746847422,0.000219115791425506,0.000363557148300259,1.00891194999834
1,"U_msy",1,"lme",0.605077018312554,0.109755130204923,0.619156440970961,0.353369825637108,0.788373955304717,NA
1,"U_msy",2,"lme",0.638911236899878,0.095880211303221,0.64797384362874,0.414163490411796,0.803129524378425,NA
1,"U_msy",3,"lme",0.452731720853663,0.0664460048448981,0.454886027204628,0.313174983411384,0.575755601123815,NA
1,"U_msy",4,"lme",0.738700753974605,0.0879930007629083,0.746324530319335,0.544882164732255,0.885921130428894,NA
1,"U_msy",5,"lme",0.670397787560709,0.0613954107429182,0.673965701392607,0.540398505009844,0.780404511639185,NA
1,"U_msy",6,"lme",0.61725714823951,0.117401567798036,0.629813911868401,0.353891772503658,0.811735040898734,NA
1,"U_msy",7,"lme",0.750909628184356,0.0789612956253575,0.757984126561015,0.576925818077312,0.884653361600505,NA
1,"U_msy",8,"lme",0.625396527334447,0.0859193328157214,0.632447873212217,0.442752799746803,0.774571751231524,NA
1,"U_msy",9,"lme",0.740862054134703,0.0625613446921059,0.745108493109195,0.603700172734003,0.848710179043441,NA
1,"U_msy",10,"lme",0.534008601541448,0.0686048722508982,0.538277233917405,0.387059195228061,0.657857888967003,NA
1,"U_msy",11,"lme",0.700870287700291,0.0855617545934695,0.709712722733097,0.51409315693801,0.843448388160072,NA
1,"U_msy",12,"lme",0.816121234455815,0.0621086255741369,0.822905004173612,0.677992413346418,0.919216964206492,NA
1,"S_msy",1,"lme",7105.8512216504,2205.516943046,6794.0258120635,5058.74490732945,10652.0354115393,NA
1,"S_msy",2,"lme",625.564378595908,65.7095579513437,619.086179150561,518.404063876572,776.241391528248,NA
1,"S_msy",3,"lme",548.1376599806,77.2134966168795,542.239816895619,410.383792688885,718.060369939403,NA
1,"S_msy",4,"lme",2144.41139133696,227.990419828452,2123.08739636145,1778.48111315046,2650.07173788745,NA
1,"S_msy",5,"lme",2382.58090641343,217.392803965907,2363.0409807718,2019.13578666484,2859.51474400684,NA
1,"S_msy",6,"lme",185.058888797105,30.052397285117,181.101145026377,140.427411604392,250.277869325953,NA
1,"S_msy",7,"lme",1338.6036297651,163.946032825217,1319.9364929986,1082.07479517971,1716.95015736468,NA
1,"S_msy",8,"lme",2281.91204074906,276.714347689083,2243.60541918102,1845.16760088785,2937.37284444129,NA
1,"S_msy",9,"lme",24899.4691934274,2836.16537962617,24518.1288357611,20374.1692591242,31475.8883941687,NA
1,"S_msy",10,"lme",929.67499487215,114.128836948167,916.673683002163,745.276009851684,1196.96894543,NA
1,"S_msy",11,"lme",6443.03406841777,707.64422087208,6370.34774151478,5277.69084567693,8051.49996669605,NA
1,"S_msy",12,"lme",2828.26465276354,235.431043267796,2807.52419240085,2426.38405530975,3352.53278078606,NA
1,"S_obj",NA,"lme",92164.5606934493,11679.7734554266,92232.6508164238,69059.6400439301,114845.104480104,NA
1,"U_obj",NA,"lme",0.494398,0.0580392221369416,0.5,0.37,0.6,NA
1,"S_MSY",NA,"lme",48817.2754359699,5860.06414444725,49497.9279231553,35858.6473192069,58895.5640492319,NA
1,"U_MSY",NA,"lme",0.724824,0.0485761356243005,0.73,0.63,0.82,NA
1,"alpha",1,"lm",4.44566430324211,2.02678492782745,4.05382107201998,1.8368041195019,9.51685023108827,1.00168243078593
1,"alpha",2,"lm",6.01079843973814,3.17168624365409,5.34389150604622,2.01501877669399,13.9901688002974,1.04468979224148
1,"alpha",3,"lm",2.71762683796088,0.679899108679167,2.64197356366448,1.6059971385764,4.22652745386851,0.999948358816368
1,"alpha",4,"lm",13.0882784307066,6.66845918081919,11.8023724510771,4.56772747242085,29.5338972394502,0.999942220400751
1,"alpha",5,"lm",6.28184333471397,1.48530368641023,6.09292850026287,3.88616936388366,9.72929997119492,1.00164534794642
1,"alpha",6,"lm",6.0353653177631,6.42046630842818,4.26264810216243,1.23781802987171,21.8037570067913,1.04442265352069
1,"alpha",7,"lm",13.23227081088,6.66633974200401,11.9523246895192,5.27637533487018,29.0978422813089,1.0175912138514
1,"alpha",8,"lm",5.08316241991633,2.01950837346968,4.70362125495006,2.25853134697928,10.0699795843547,1.02174289554578
1,"alpha",9,"lm",9.97812367896188,2.73383646628676,9.61518643445692,5.70984748160165,16.3357940922322,1.00061714464009
1,"alpha",10,"lm",3.54230773721878,1.15503169400081,3.37061057413223,1.81398801471885,6.2547849403288,1.00243304873854
1,"alpha",11,"lm",10.2249454467447,8.29774499143105,8.08623629197315,2.26414114682002,30.8433950529494,1.01175857319687
1,"alpha",12,"lm",21.6711820726045,8.13126968189678,20.3499745796332,10.1792262325504,41.5595510010378,1.00000904678983
1,"beta",1,"lm",8.06608751251303e-05,2.30827153597186e-05,8.04360213583815e-05,3.52217733255231e-05,0.000127511942286759,1.00146042426507
1,"beta",2,"lm",0.00101883802496707,0.000255294049885876,0.00102191809681158,0.00052071754872283,0.0015211960421179,1.02063226261003
1,"beta",3,"lm",0.00080032110434517,0.00015852576308614,0.000799828909464157,0.000491384171855424,0.00111391458659751,1.00008630975983
1,"beta",4,"lm",0.000385921012396387,6.01222072086067e-05,0.000385383798098544,0.000265431963053758,0.000507219647336517,1.00144617364442
1,"beta",5,"lm",0.000284111156296881,3.60456777144564e-05,0.000284168466740291,0.000213323966691702,0.000355454950252067,1.00091758855932
1,"beta",6,"lm",0.00319530135471861,0.00130211745621868,0.00312917979754087,0.000815922074331772,0.00599252225524601,1.00820220964415
1,"beta",7,"lm",0.000626471086474647,0.000101866241807246,0.000625773947263668,0.000432644345268083,0.00084033140002911,1.01121216118462
1,"beta",8,"lm",0.000266375817423794,6.04881712568308e-05,0.000266180284835041,0.000151032245281216,0.000386136797605762,1.01439597270147
1,"beta",9,"lm",3.19578032140186e-05,4.12998525106876e-06,3.18839178654374e-05,2.39360001363009e-05,4.0175686160037e-05,1.00153022618709
1,"beta",10,"lm",0.000551269752473434,0.00013640224550907,0.000551056563698292,0.00027941786832944,0.000818295376922779,1.00212050449027
1,"beta",11,"lm",0.000115424922469328,2.86942469984762e-05,0.000114838777839273,5.93194196646133e-05,0.000172148915493122,1.00043179602889
1,"beta",12,"lm",0.00032309921696436,3.1949738556854e-05,0.00032328689109642,0.000260820104420359,0.000386778374658529,1.00026665867955
1,"U_msy",1,"lm",0.5542074640843,0.120847949122198,0.563561439976276,0.281255164656986,0.76942296590403,NA
1,"U_msy",2,"lm",0.62292417899289,0.133472548063243,0.640466568204823,0.319269478877362,0.834407412543981,NA
1,"U_msy",3,"lm",0.417300702624348,0.0899225739671306,0.422772003689262,0.223751354597362,0.57585095691452,NA
1,"U_msy",4,"lm",0.795368304136819,0.0826606921161622,0.807640231632134,0.598070433366408,0.920306040157823,NA
1,"U_msy",5,"lm",0.670801661340464,0.0567952688734111,0.673397188966754,0.550868540148558,0.773575029520353,NA
1,"U_msy",6,"lm",0.558096235719239,0.201006366863026,0.578327558143555,0.104469747965378,0.891232412872781,NA
1,"U_msy",7,"lm",0.801227533759811,0.0729646114719625,0.809728915360926,0.637154887467351,0.919051348236389,NA
1,"U_msy",8,"lm",0.597984977303066,0.105902518415032,0.606244062869493,0.364254471392049,0.779940028882454,NA
1,"U_msy",9,"lm",0.767720697075817,0.050557967277093,0.771362966682691,0.657374675502136,0.856320464454921,NA
1,"U_msy",10,"lm",0.499077498324109,0.102410772907734,0.506198811228009,0.276021060414728,0.679713252225868,NA
1,"U_msy",11,"lm",0.715471372821507,0.141711230970983,0.737082303160656,0.365210010702541,0.923869060766135,NA
1,"U_msy",12,"lm",0.877932338520084,0.042987878872831,0.883558756804046,0.781908758987796,0.94462632645313,NA
1,"S_msy",1,"lm",7896.09733687642,12097.7991049035,6903.44857660731,3134.35093765736,16430.271035205,NA
1,"S_msy",2,"lm",664.89915191485,452.398199842413,619.4433141424,283.803864263884,1270.31230414673,NA
