"iter","param","stock","method","mean","sd","50%","2.5%","97.5%","bgr"
1,"alpha",1,"tsm",5.4265279182384,1.97668772318436,5.15303267190289,2.50815868563284,10.0125104867147,1.10118769956542
1,"alpha",2,"tsm",1.75943485530465,0.532322914156624,1.64854845422023,1.07140006876963,2.96863470865258,1.35430253607156
1,"alpha",3,"tsm",3.92211134077961,1.73460465735357,3.5636489961078,1.70580642031318,7.75577087160646,1.75795564752658
1,"alpha",4,"tsm",9.38519807972166,3.20136894596308,8.8594645863935,4.56246492621893,16.9883377542142,1.04076557540896
1,"alpha",5,"tsm",2.81644662044967,1.28545481197021,2.62926012519526,1.20344165167535,5.86467325805099,1.3978191034297
1,"alpha",6,"tsm",5.1485734590109,2.96238418089162,4.87034343195207,1.56056101331351,12.4944128469702,1.85910646011442
1,"alpha",7,"tsm",1.71730122127711,0.554019934074012,1.5942639454344,1.04344974418719,3.07834498841157,1.43018779374214
1,"alpha",8,"tsm",4.96630421813966,1.34996768003126,4.74967182196783,2.85665541601953,8.03622195861089,1.24298449513796
1,"alpha",9,"tsm",2.90537841701601,0.911518472528188,2.73031285268167,1.5387871417492,5.06311039266006,1.06525042100777
1,"alpha",10,"tsm",5.27129024033779,1.67135497088931,5.03334672265454,2.71510189778648,9.20256316550786,1.23733470224863
1,"alpha",11,"tsm",5.04044717283909,2.4481716540569,4.42806007813125,1.6816899837269,10.4177626140724,1.82473764986371
1,"alpha",12,"tsm",1.4352253497182,0.366289321649537,1.329843374593,1.04185190208336,2.46955603862532,1.0987956273553
1,"beta",1,"tsm",0.000281187749079895,6.69590627273958e-05,0.000280957562366785,0.000143301221076069,0.000409865481907305,1.06291304631428
1,"beta",2,"tsm",0.00119943095115566,0.000708671627363176,0.00111941573300561,0.000133224000967429,0.00272760207708359,1.40049765730652
1,"beta",3,"tsm",0.00228331520592974,0.000983024026054413,0.00224166696368023,0.000541303172011092,0.00422461797856153,2.12484054940366
1,"beta",4,"tsm",0.000137734708489351,2.17476994010808e-05,0.000139056107903956,9.73377588697319e-05,0.000179816012589017,1.03879048622563
1,"beta",5,"tsm",9.81917327591723e-05,5.25821349203794e-05,9.28142897578091e-05,1.40420093863649e-05,0.0002061730078881,1.96676177266818
1,"beta",6,"tsm",0.000219565162793359,0.000114933865758454,0.000234406000692469,4.11800636815392e-05,0.000431982093356726,2.7956139384381
1,"beta",7,"tsm",0.0013317809889612,0.000942842926939621,0.00108587609741878,9.75221047832081e-05,0.00356716128190044,1.47549863943161
1,"beta",8,"tsm",0.000257925553005629,3.51498684121367e-05,0.000258968695630179,0.000189943879005545,0.000326568407426972,1.43753470620665
1,"beta",9,"tsm",0.00105075707216038,0.000391062949979683,0.00105395619584082,0.000389974989186792,0.00185638083864147,1.03516599845713
