"iter","param","stock","method","mean","sd","50%","2.5%","97.5%","bgr"
1,"alpha",1,"lme",5.08259781769253,1.4743715379295,4.89792097351923,2.79233934994171,8.43656266340858,1.0008115505017
1,"alpha",2,"lme",1.43833980145328,0.350481935753361,1.38235824051006,0.918993704217978,2.2660183511652,1.01127838400361
1,"alpha",3,"lme",3.7218397170012,1.27855320324442,3.52322786468405,1.85076910761083,6.84099339121519,1.00068480733704
1,"alpha",4,"lme",7.27807871558505,1.87971430920173,7.03113478230719,4.30912077276779,11.6478919848508,1.00888179042043
1,"alpha",5,"lme",3.07075524979143,1.62674949665618,2.70000193736989,1.14917488549747,7.34331268092158,1.01259092282865
1,"alpha",6,"lme",4.1612413033952,1.90253693913474,3.72809737802372,1.83562914871738,9.03276577963463,1.0105376117867
1,"alpha",7,"lme",1.9108180948548,0.883124124070462,1.70536915386782,0.866879315068514,4.11644127434209,1.01144195696451
1,"alpha",8,"lme",4.71720804234743,0.794678286295785,4.66144930236536,3.36327558003215,6.47998811143512,1.00145917957237
1,"alpha",9,"lme",3.09934482394732,1.13621690266739,2.89385996394196,1.53182397607667,5.89837579947842,1.06361938436116
1,"alpha",10,"lme",3.88334578160545,1.10242233340169,3.73505697893481,2.20539791127499,6.40116120359337,1.00903800198753
1,"alpha",11,"lme",6.77706185047931,2.84815954350713,6.30440399864891,2.88195420143298,13.6276391005646,1.00654091617917
1,"alpha",12,"lme",1.58567834437028,0.650207493262578,1.42790634088031,0.780340069069601,3.21737111577412,1.0012319666623
1,"beta",1,"lme",0.000270063260271652,5.67740582424639e-05,0.000270718214515909,0.000158596884693967,0.000378806218971898,1.00066538563957
1,"beta",2,"lme",0.00109102755834365,0.000620584749836739,0.00103196601930121,8.74566143109188e-05,0.00238725483931081,1.0093208635121
1,"beta",3,"lme",0.00288403856395927,0.000860691464894889,0.00287629029631561,0.00121074117318502,0.00456715934667351,1.00074349157598
1,"beta",4,"lme",0.000118332676201903,1.78510201196979e-05,0.000118288897387326,8.33666937555298e-05,0.000153382501191552,1.01179479506215
1,"beta",5,"lme",0.000131877393897471,6.55400598597466e-05,0.000129414628557682,1.55356018232498e-05,0.00026933945761741,1.00780792502711
1,"beta",6,"lme",0.000191879403574538,0.000101289509688475,0.000185561353686627,2.03637113852888e-05,0.000402218545797991,1.00819408503846
1,"beta",7,"lme",0.00236492792385441,0.00136721538096529,0.0022431807953693,0.000201412166628476,0.00528940474336911,1.00128833745775
1,"beta",8,"lme",0.000231931934453369,2.30289516683701e-05,0.000232055197311583,0.000186565332517332,0.000277817886626919,1.00070373653957
1,"beta",9,"lme",0.00126518925391433,0.000525096292685651,0.00125659714217726,0.000276933786364769,0.00232794478490116,1.05738990397148
1,"beta",10,"lme",8.65130253837936e-05,1.78514262105514e-05,8.62323588806767e-05,5.25687770759128e-05,0.000121667528405715,1.0031828547874
1,"beta",11,"lme",0.000370745093801399,8.49313096147775e-05,0.000371771708513856,0.000205870998091737,0.000537578664244964,1.00562346575862
1,"beta",12,"lme",0.00116274172516933,0.000699700305066457,0.00107707302592304,8.8506563410695e-05,0.00268792940268969,1.00074914525435
1,"U_msy",1,"lme",0.61019961852853,0.0789213822151601,0.616453170616179,0.442519217496356,0.745899933092439,NA
1,"U_msy",2,"lme",0.159673567362414,0.101475521695239,0.154647449097567,0,0.366663780785764,NA
1,"U_msy",3,"lme",0.511836162028095,0.105139491515881,0.519337895954979,0.287375300736395,0.699042148389456,NA
1,"U_msy",4,"lme",0.703355392298753,0.0567563040675786,0.706502940154641,0.583006902657175,0.804833184126452,NA
1,"U_msy",5,"lme",0.4174922325633,0.167678145628135,0.430260306323168,0.0666626350595442,0.714362551256866,NA
1,"U_msy",6,"lme",0.5330175103389,0.126146408805789,0.539264952241725,0.278113009632692,0.760962586813677,NA
1,"U_msy",7,"lme",0.253426692133626,0.160730240147329,0.25216777763667,0,0.567241887954097,NA
1,"U_msy",8,"lme",0.60190199716489,0.0459786040963872,0.604584266048836,0.505844705475629,0.686542026502615,NA
1,"U_msy",9,"lme",0.451795599401347,0.119232544344652,0.457384661506569,0.208370277637247,0.665833670168164,NA
1,"U_msy",10,"lme",0.533881299184744,0.0857132291850331,0.538382514909813,0.355787685094068,0.686034767886306,NA
1,"U_msy",11,"lme",0.669571960435602,0.0965264233283229,0.681747670337347,0.457797818068911,0.828981698802584,NA
1,"U_msy",12,"lme",0.189816314997329,0.148313324804467,0.175927276631851,0,0.494148272167641,NA
1,"S_msy",1,"lme",2308.55881760406,263.551826378789,2269.35718650386,1917.74947973205,2936.4853594174,NA
1,"S_msy",2,"lme",180.348825646199,710.346966515801,146.929397671449,0,465.459543420332,NA
1,"S_msy",3,"lme",186.652662818483,77.179834269198,178.51511887405,135.816411530245,280.192711858125,NA
1,"S_msy",4,"lme",6018.74542165674,532.869804007792,5960.53099399394,5135.0922976008,7234.92923511221,NA
1,"S_msy",5,"lme",3732.71501490829,5308.073185741,3186.0049198008,1878.78828787968,7810.92126336464,NA
1,"S_msy",6,"lme",6250.55055963367,66089.9287352658,2837.43109625441,1783.31244806415,15715.4933774863,NA
1,"S_msy",7,"lme",109.415444423694,238.20922336494,105.437487600272,0,225.932724483221,NA
1,"S_msy",8,"lme",2601.91084254651,165.592279912893,2595.06543970411,2295.89001080451,2952.41256092179,NA
1,"S_msy",9,"lme",424.707735910149,1127.63934584789,354.414009269796,267.864149980972,813.128324185915,NA
1,"S_msy",10,"lme",6260.6370819176,693.937350524945,6166.91055665902,5169.30501434416,7887.01928487842,NA
1,"S_msy",11,"lme",1852.37741260843,253.570662189903,1810.55382623125,1490.99904730953,2455.01807447967,NA
1,"S_msy",12,"lme",150.857321462431,156.22830886384,156.978050837376,0,336.095584983928,NA
1,"S_obj",NA,"lme",62633.9036699266,133329.233600272,57617.3926222809,42698.3142957339,81315.9388039169,NA
1,"U_obj",NA,"lme",0.173176,0.0958435716260846,0.17,0,0.36,NA
1,"S_MSY",NA,"lme",26954.1265282135,65703.7743206324,24450.6778800513,15437.4531705175,35727.3657818511,NA
1,"U_MSY",NA,"lme",0.59783,0.0577776665481599,0.6,0.47,0.69,NA
1,"alpha",1,"lm",5.54780373272088,1.50450207556785,5.34301028808858,3.3054731316498,9.03755537941775,1.03441646249959
1,"alpha",2,"lm",1.35911540019676,0.294541663751596,1.28823535889195,1.0149170540597,2.11999036582462,1.01153853472848
1,"alpha",3,"lm",3.7729689488177,1.30491563839607,3.57033587467174,1.84852479990894,6.88453775994755,1.00016451367099
1,"alpha",4,"lm",8.60050799168248,2.29386155485778,8.30082438273169,5.02047622120572,13.9979671490326,1.00158056490348
1,"alpha",5,"lm",2.68524446561938,1.7312020164604,2.21238615478836,1.11734765380751,7.59208191094172,1.00031561606622
1,"alpha",6,"lm",5.01616948220013,3.03510967579632,4.32306050863273,1.88748193756949,11.7879307484621,1.0001859597867
1,"alpha",7,"lm",1.35629795000749,0.351705561803658,1.2599365035259,1.01137190544602,2.27237442375223,1.02594377299938
1,"alpha",8,"lm",4.97858696623584,1.36345587423203,4.81059789230542,2.83478217595863,8.10290680550281,1.00067525804774
1,"alpha",9,"lm",3.10058530969954,1.39527469105608,2.79928744660606,1.35259672030455,6.76782917246182,1.00047397496391
1,"alpha",10,"lm",4.28136314106507,1.78983942944113,3.9351892470463,1.77357907279998,8.61681864865567,1.00447268038292
1,"alpha",11,"lm",9.44174926134026,4.86047754150744,8.46348110636184,4.09866625828314,19.7584213637513,1.09585750674994
1,"alpha",12,"lm",1.40406356067128,0.816606956545421,1.23378226379957,1.00907623037846,2.62132756043038,1.17251306144843
1,"beta",1,"lm",0.000287559454412602,5.09788124311406e-05,0.000286280075797479,0.000190164974299268,0.000390741098929673,1.03685363715991
1,"beta",2,"lm",0.000959394879898861,0.000572138461752377,0.000889110975854003,8.46164649807984e-05,0.00228139214179054,1.01252218362101
1,"beta",3,"lm",0.00291425741041318,0.000813922912448142,0.00290946200874056,0.00131287137454881,0.0045834591364192,1.00015724961515
1,"beta",4,"lm",0.000129127394750427,1.80872744087997e-05,0.000129092998038504,9.35440098330409e-05,0.000164911484371275,1.00077430889742
1,"beta",5,"lm",0.000112544357595852,6.48621533864305e-05,0.000104684910243492,1.1470416204601e-05,0.000272052792578581,1.00041316984042
1,"beta",6,"lm",0.000226942530945147,0.000114349684316652,0.000219988227889506,2.94511515954738e-05,0.000467135123514178,1.00149946136091
1,"beta",7,"lm",0.00143280595222305,0.00077364731489662,0.0013102532250066,0.000267447379407437,0.00327937586245758,1.02308096476659
1,"beta",8,"lm",0.000235660896326988,3.70684339085716e-05,0.000235796744303792,0.000161684895364563,0.000305355331448132,1.00192646574957
1,"beta",9,"lm",0.0012344877006578,0.000603307882907284,0.00120669669737336,0.000148332039488333,0.00251210284060154,1.00058913348105
1,"beta",10,"lm",8.97075924226845e-05,2.56848594637966e-05,8.96987821293744e-05,3.77200354316093e-05,0.00013938994762842,1.00314075521252
1,"beta",11,"lm",0.0004333086923154,8.32735477193939e-05,0.000430089738816263,0.000277584496665589,0.000601628230523852,1.00804872249933
1,"beta",12,"lm",0.000958655507004005,0.00056438566739829,0.000848387468169584,0.000195325511297187,0.00227057263629799,1.01516732897246
1,"U_msy",1,"lm",0.637149283088913,0.0666433340096338,0.640423751447745,0.499842997527802,0.759491609940257,NA
1,"U_msy",2,"lm",0.136013830759626,0.0897357411777176,0.123394002832348,0.00739819483507515,0.339545539575951,NA
1,"U_msy",3,"lm",0.517299823079773,0.104053274533555,0.524621096872922,0.283909357412774,0.702086894615702,NA
1,"U_msy",4,"lm",0.738910777079493,0.0536408243826772,0.74248806507785,0.62399956043518,0.834490359079899,NA
1,"U_msy",5,"lm",0.362458891186339,0.170191929594286,0.356265854420214,0.0549743646629209,0.723736270212978,NA
1,"U_msy",6,"lm",0.573650084176159,0.134480920237205,0.582400912461329,0.292567460187496,0.807436793147827,NA
1,"U_msy",7,"lm",0.131770312732326,0.0973968705881682,0.112892157139813,0.00565101868777347,0.366606394536164,NA
1,"U_msy",8,"lm",0.606985388940251,0.0746843532054081,0.612434212728987,0.447822263805745,0.737510271817762,NA
1,"U_msy",9,"lm",0.436533651669281,0.140762165632943,0.443396984849727,0.146201196013431,0.698183173767957,NA
1,"U_msy",10,"lm",0.544252595139074,0.123200707538296,0.554662180264356,0.266525751528815,0.750061196538477,NA
1,"U_msy",11,"lm",0.741573649117298,0.0798889339511261,0.746441778614702,0.566825940721377,0.880152450703317,NA
1,"U_msy",12,"lm",0.133176033536256,0.115874936933298,0.102912128882194,0.00451593343558858,0.419934850341931,NA
1,"S_msy",1,"lm",2298.07628598747,520.557638662464,2230.3468966529,1514.43655296083,3484.74363174916,NA
1,"S_msy",2,"lm",388.467476173017,2471.9805118707,139.509400375854,7.66187810502844,1676.89738977737,NA
1,"S_msy",3,"lm",200.024847790539,149.420864064111,178.298021796447,85.7866768524579,430.080749347815,NA
1,"S_msy",4,"lm",5832.94929857187,974.28913413527,5725.79048057022,4253.75766727171,8010.23893849861,NA
1,"S_msy",5,"lm",6738.46603691937,23497.245180919,3375.16565100933,448.069372801312,31410.8071300264,NA
1,"S_msy",6,"lm",6879.57831521546,92680.0741295204,2580.28145746114,948.449372288257,19865.7931970983,NA
1,"S_msy",7,"lm",154.356124269349,593.073289216007,85.0536969084386,3.66744624885692,600.598669349203,NA
1,"S_msy",8,"lm",2644.29140807616,575.581238684891,2579.89461528853,1729.42680487427,3895.08136441444,NA
1,"S_msy",9,"lm",741.090294249093,3782.83081781894,360.606493359377,102.083395316544,3163.93418908051,NA
1,"S_msy",10,"lm",6810.49269984841,3838.39722872787,6152.82264365562,2656.49566989436,15075.1302063258,NA
1,"S_msy",11,"lm",1781.91284514814,437.208197637626,1726.78186969202,1123.75950073615,2773.62365002268,NA
1,"S_msy",12,"lm",233.636427094646,949.444711791169,117.160600293075,4.74028428762687,964.173486990675,NA
